GEOID,median_household_income,rent_burden_35_plus_share,renter_occupied_units,total_housing_units,unemployment_rate_proxy,median_gross_rent,poverty.rate,depression_among_adults,fair_poor_health_status,frequent_mental_distress,high_eviction_risk
39061004200,62955,0.1539961013645224,513,1330,0.0107913669064748,875,2.92,24.9,14.0,15.2,0
39061004602,72825,0.3385354141656663,833,2206,0.059386209645277,724,3.68,27.6,18.4,17.5,0
39061004603,81476,0.1356238698010849,553,1617,0.0416666666666666,947,3.45,27.2,15.2,16.8,0
39061004604,55729,0.0959097320169252,709,1905,0.0359981299672744,900,10.25,27.2,16.2,17.4,1
39061004605,78452,0.1243144424131627,547,1391,0.0313099041533546,1012,8.57,25.2,11.6,14.8,0
39061004800,172378,0.0976253298153034,379,1510,0.0126767430521696,1322,0.0,24.8,8.1,12.9,0
39061004900,117083,0.170975813177648,1199,3443,0.016497461928934,1328,2.84,25.3,9.4,14.0,0
39061005000,106635,0.225563909774436,1064,2542,0.0109455761629674,1129,3.25,25.7,10.9,14.6,0
39061005100,143083,0.0909090909090909,396,1141,0.0240811153358681,1170,0.0,25.7,8.7,13.7,0
39061005200,86464,0.1534653465346534,808,1931,0.0341985990935311,1077,4.61,27.1,8.4,15.3,0
39061005301,89922,0.0598618572524942,1303,2284,0.0194092827004219,1190,7.71,26.4,9.8,15.3,0
39061005302,94859,0.1949616648411829,913,1991,0.0331730769230769,1003,10.43,24.4,11.4,14.3,0
39061005500,47297,0.219298245614035,1596,2433,0.0342287694974003,1195,27.0,24.3,20.9,17.6,0
39061005600,55339,0.2121982210927573,787,2686,0.0219229564672721,1189,13.65,26.1,16.1,17.4,0
39061005701,66815,0.1989987484355444,799,1840,0.0543167524299599,913,15.67,26.6,17.0,17.2,0
39061005702,70000,0.215547703180212,849,2073,0.0134724033029117,1049,9.91,24.8,13.1,15.9,0
39061005800,57813,0.2564543889845094,1162,2488,0.0728338216827124,869,9.2,22.6,21.3,17.0,0
39061005900,82386,0.2072368421052631,304,661,0.0411124546553808,1093,27.52,25.7,14.0,16.9,1
39061006000,60529,0.2391713747645951,1593,3031,0.0152644657436989,1095,15.79,23.3,21.9,17.4,1
39061006100,32599,0.2103321033210332,542,1174,0.032514450867052,1048,25.24,26.5,30.1,20.6,0
39061006300,59964,0.1163636363636363,550,1710,0.0792365529207634,1040,8.0,20.4,24.2,17.4,1
39061006400,38893,0.3168539325842696,890,1889,0.1282932416953035,854,24.07,20.4,25.0,17.2,1
39061006600,16150,0.4066924066924067,777,1103,0.304642166344294,796,34.91,28.4,38.3,26.2,1
39061006800,21150,0.4385403329065301,1562,2386,0.0711538461538461,731,34.14,24.9,38.6,22.7,1
39061006900,36929,0.2060889929742388,854,1681,0.1099630996309963,874,38.01,24.1,33.3,22.4,1
39061007000,63977,0.1290824261275272,643,1261,0.0277427490542244,948,29.38,23.5,11.6,14.9,0
39061007100,74337,0.0766509433962264,848,1823,0.0116279069767441,860,1.37,24.1,14.7,14.8,0
39061007200,37566,0.2723367697594501,1164,1415,0.0581264108352144,788,3.8,25.8,14.4,18.0,1
39061007300,45445,0.3012820512820512,468,1004,0.0954879328436516,721,23.96,24.9,24.1,19.4,1
39061007400,81875,0.1358267716535433,508,1129,0.0412451361867704,1243,18.48,27.2,13.6,17.4,0
39061007500,74881,0.417910447761194,335,1154,0.0092204526404023,1100,23.61,24.3,14.4,14.6,0
39061007700,12500,0.4379977246871445,879,1423,0.2482946793997271,390,66.99,27.6,42.5,27.1,1
39061008000,19018,0.2402921953094963,2601,2793,0.2381897578404128,482,71.54,29.1,42.4,27.6,1
39061008100,42836,0.2630098452883263,711,1460,0.0380399742101869,797,22.94,22.8,30.4,19.5,1
39061008201,51960,0.3560411311053985,778,1832,0.1056088933804952,885,11.81,24.4,24.4,18.9,1
39061008202,46563,0.3303747534516765,1014,1771,0.1051412691060676,726,20.29,23.3,25.4,18.2,1
39061008300,31615,0.4006541291905151,1223,2418,0.1158346333853354,775,14.73,24.9,27.2,20.0,1
39061008400,41250,0.2514177693761815,529,1070,0.0463096960926193,690,49.07,22.1,23.5,15.8,1
39061008501,-666666666,0.4757894736842105,950,1693,0.2201309328968903,714,66.71,28.1,33.8,24.8,1
39061008502,12294,0.3237063778580024,831,883,0.2343987823439878,509,91.13,35.1,50.7,36.1,1
39061008601,27774,0.3704866562009419,637,1172,0.2692998204667863,719,41.83,25.7,36.6,23.3,1
39061008800,24304,0.3824110671936759,1012,1573,0.1180124223602484,808,51.81,25.4,36.4,23.2,1
39061009200,39722,0.2792140641158221,967,1951,0.0559610705596107,895,55.07,26.8,30.3,22.5,1
39061009300,24181,0.1482014388489208,695,1364,0.0580847723704866,547,27.46,30.2,38.3,25.7,1
39061009400,34360,0.3317647058823529,425,764,0.1710914454277286,733,57.76,28.5,32.9,24.0,1
39061009500,45152,0.1542857142857142,525,900,0.137546468401487,937,38.91,27.4,29.1,22.3,1
39061009600,32150,0.1550468262226847,961,2236,0.0273461777501553,606,19.3,28.1,26.1,20.9,1
39061009700,43996,0.1851494696239151,1037,2310,0.104091888011486,848,36.38,26.2,22.1,20.1,1
39061009800,35160,0.3641686182669789,854,1087,0.0863309352517985,848,45.12,29.5,41.1,26.2,1
39061009901,60235,0.4035433070866142,508,1899,0.0190822353475692,995,12.63,27.6,18.7,19.1,0
39061009902,47900,0.2662037037037037,864,1798,0.0487385321100917,799,20.69,29.2,27.9,22.3,1
39061010002,31545,0.2989880404783808,2174,3122,0.1877143748051138,816,36.73,25.7,32.6,22.9,1
39061010003,48929,0.2030586236193712,1177,2060,0.0942154485625216,924,22.17,24.0,24.8,19.4,1
39061010004,34921,0.1865197117422636,2359,2853,0.0592060232717316,845,21.83,25.0,26.3,22.2,1
39061010005,50625,0.189873417721519,237,608,0.1080332409972299,1275,21.1,27.6,20.9,20.6,0
39061010100,49468,0.0763239875389408,1284,2609,0.0344436033308099,863,30.92,24.9,16.5,17.9,1
39061010201,44044,0.1048593350383631,1564,2877,0.0597484276729559,680,14.71,28.1,27.0,21.1,1
39061010202,63973,0.0573122529644268,506,1228,0.0273794002607561,800,3.66,24.5,16.5,16.7,1
39061010300,44167,0.2605633802816901,284,609,0.1292962356792144,838,40.68,30.4,26.7,22.7,1
39061010400,56534,0.1696969696969697,330,552,0.0,1121,15.48,28.5,22.5,20.5,0
39061010500,56250,0.296028880866426,277,649,0.1186440677966101,781,25.8,30.0,23.7,20.5,1
39061010600,88667,0.2215189873417721,158,657,0.0241286863270777,850,7.86,26.0,16.5,16.1,1
39061010700,56161,0.0572289156626506,332,784,0.0465116279069767,1004,14.65,27.4,19.0,19.1,1
39061010900,32030,0.4133545310015898,629,1173,0.098477157360406,785,20.79,27.2,29.3,22.0,0
39061011000,36905,0.461271676300578,865,1312,0.0120572720422004,902,41.88,23.8,30.8,20.6,1
39061011100,63569,0.559322033898305,236,1469,0.1213252449836677,-666666666,4.83,23.5,23.5,17.5,1
39061020401,76679,0.0875912408759124,548,1994,0.0493395493395493,913,10.53,28.3,19.7,18.7,1
39061020403,124254,0.0824742268041237,97,2141,0.1146761734997029,-666666666,8.15,26.5,14.2,16.0,0
39061020404,114128,0.0,56,1825,0.0268681780016792,1719,1.93,25.2,14.2,14.7,1
39061020501,94938,0.0,107,1272,0.0199155099577549,830,4.63,25.6,14.5,16.0,0
39061020502,102449,0.0492610837438423,203,2197,0.0384905660377358,1217,4.54,24.9,15.3,14.6,0
39061020504,101500,0.0,158,1176,0.0251503553854565,1527,7.25,25.4,17.8,17.0,0
39061020505,68173,0.1986754966887417,302,1785,0.0866454689984101,1356,3.11,25.4,22.2,18.6,1
39061020601,94375,0.4113636363636364,440,2588,0.0228404099560761,1088,5.43,25.9,15.4,15.7,0
39061020701,57644,0.2718120805369127,1192,3397,0.0,955,12.78,26.6,19.2,17.6,0
39061020705,65281,0.1218074656188605,509,1358,0.0714285714285714,1369,11.81,25.2,17.4,17.8,1
39061020707,126250,0.0,70,1996,0.0126903553299492,844,2.49,24.6,13.8,14.1,0
39061020741,52129,0.1637931034482758,348,1433,0.022289156626506,1098,16.45,26.1,22.1,19.4,1
39061020742,47461,0.2511773940345368,637,1761,0.073960612691466,1181,11.76,26.5,22.9,20.0,1
39061020762,58870,0.2650103519668737,483,1395,0.0338441890166028,849,24.18,27.1,25.0,20.4,0
39061020802,99402,0.141025641025641,234,2084,0.0294334069168506,926,4.4,25.5,15.0,15.6,0
39061020811,67656,0.2155425219941349,682,2698,0.0348652931854199,958,2.35,24.9,15.2,16.0,0
39061020812,91065,0.1828571428571428,350,2009,0.0234782608695652,966,5.96,24.4,15.3,14.5,0
39061020901,54483,0.1343283582089552,469,1548,0.0358974358974358,986,13.61,27.7,18.8,18.7,0
39061020902,49531,0.3809523809523809,1239,2642,0.0771035869929601,798,27.89,29.0,22.9,20.8,1
39061021001,69357,0.1946308724832214,447,1344,0.0490074441687344,856,9.75,27.3,17.7,17.8,0
39061021002,82632,0.0,156,1516,0.02392578125,1541,5.71,27.2,15.0,17.0,0
39061021003,78421,0.0523255813953488,172,1148,0.0303383897316219,1049,4.27,29.5,19.7,19.9,0
39061021101,117736,0.2622950819672131,122,1655,0.0423491809828206,1339,4.23,26.1,15.1,16.0,0
39061021102,121159,0.0,75,2487,0.0090037757769387,1217,3.32,26.0,15.3,15.5,0
39061021201,129700,0.0,26,813,0.0175438596491228,1167,1.59,23.9,12.5,13.2,0
39061021202,83328,0.3053435114503817,131,2159,0.0064350064350064,1329,2.38,26.0,15.7,15.9,0
39061021302,103796,0.1809523809523809,420,2049,0.0170299727520436,1066,3.19,25.1,15.0,14.8,0
39061021303,97276,0.2970711297071129,239,1820,0.0313291139240506,1654,2.51,27.5,16.8,17.4,0
39061021304,81297,0.0252100840336134,238,1751,0.0225752508361204,760,5.84,26.2,14.5,16.4,1
39061021401,66800,0.0819935691318328,622,2191,0.0379797979797979,722,15.64,27.8,18.7,18.7,0
39061021421,89942,0.2560975609756097,82,1467,0.03125,1225,2.38,27.1,15.5,17.3,0
39061021422,73846,0.4176136363636363,352,1260,0.1177558569667077,900,6.11,27.9,16.9,18.1,0
39061021501,76957,0.2269624573378839,586,1988,0.0829921845924823,1787,9.56,21.8,17.9,15.6,0
39061021504,72259,0.1106870229007633,786,2544,0.052257737189244,1280,11.92,21.0,19.6,16.2,0
39061021505,61813,0.151877133105802,586,1392,0.0265386787125917,1361,9.24,22.8,26.7,18.6,1
39061021506,65392,0.1707865168539326,445,1267,0.0663811563169164,1226,10.95,21.3,19.9,16.8,1
39061021508,78438,0.0,100,2215,0.0545638262041091,1138,3.07,24.7,19.7,17.6,1
39061021509,50451,0.3813084112149533,1070,2947,0.0448179271708683,1154,29.65,25.5,26.6,19.0,1
39061021571,73864,0.3288590604026846,447,1422,0.0420932878270762,1050,12.63,22.3,18.3,16.9,1
39061021572,51360,0.3214024835646457,1369,2432,0.0337295213620301,1091,16.05,21.6,20.0,17.2,1
39061021602,46354,0.1313725490196078,510,1431,0.0308071472581638,1318,27.01,22.1,25.2,18.7,1
39061021603,68338,0.3917525773195876,194,1404,0.0508571428571428,1477,11.23,24.2,21.5,17.9,1
39061021604,65705,0.2257142857142857,350,1591,0.0136226034308779,1111,20.33,23.8,23.0,18.7,1
39061021701,60962,0.4026622296173044,601,1349,0.0531400966183574,1110,8.29,24.8,22.3,18.2,1
39061021702,41122,0.1910211267605633,1136,2073,0.0804540967423494,970,34.41,26.6,29.5,21.1,1
39061021801,47613,0.3644230769230769,1040,2688,0.1181011192589733,935,20.51,24.5,23.7,19.2,1
39061021802,58958,0.1812297734627831,618,1507,0.0517162471395881,1084,7.42,26.5,26.8,21.3,1
39061021900,51133,0.4337349397590361,166,601,0.0385232744783306,955,35.91,22.8,23.3,18.0,1
39061022000,72500,0.2084033613445378,595,1606,0.0186335403726708,958,6.12,26.7,18.7,17.7,0
39061022101,95268,0.238095238095238,231,1883,0.0251346499102333,1191,5.7,23.2,15.6,14.6,1
39061022102,85632,0.4333333333333333,480,2628,0.0356196644097733,974,5.94,23.7,16.2,16.5,1
39061022200,73695,0.0,279,2000,0.0133611691022964,1274,3.3,23.9,19.0,15.6,1
39061022301,48333,0.186960690316395,1043,2476,0.0428182172051381,1145,23.93,23.9,26.2,17.6,1
39061022302,84670,0.3345454545454545,275,2625,0.0456197012515139,1992,10.45,22.8,15.1,13.1,0
39061022400,100313,0.1818181818181818,198,1042,0.0400745573159366,1302,3.13,22.5,12.6,12.2,1
39061022500,62827,0.2252894033837934,1123,2018,0.0341091492776886,1302,8.34,23.1,20.5,17.7,1
39061022601,142377,0.0,129,2164,0.0050407134548274,2144,0.0,23.0,10.4,12.4,0
39061022602,97639,0.0594594594594594,185,1129,0.032069970845481,1147,2.69,24.6,12.5,14.9,0
39061022700,14676,0.3969631236442516,922,1451,0.2651593011305241,814,36.75,25.3,45.4,24.7,1
39061023001,59676,0.2313125367863449,1699,2705,0.0143851508120649,1158,15.68,22.9,16.8,15.7,0
39061023002,75563,0.1906202723146747,661,2597,0.0242889101949504,949,4.89,25.7,15.7,16.2,0
39061023100,158618,0.2727272727272727,22,978,0.021702838063439,1750,0.6,22.4,12.0,12.2,1
39061023201,33507,0.3831018518518518,864,1482,0.1384720327421555,779,16.64,29.8,26.1,21.7,0
39061023210,96671,0.0268691588785046,856,2491,0.0246636771300448,1177,17.38,25.8,15.0,16.6,0
39061023222,58584,0.2124105011933174,838,1767,0.0589841616602949,916,2.52,27.8,21.7,19.4,1
39061023300,143625,0.2391304347826087,46,1625,0.0610687022900763,1738,1.78,22.7,11.4,12.1,1
39061023400,48677,0.3134978229317852,689,1782,0.0252501191043354,806,13.79,24.5,26.3,19.6,1
39061023501,142431,0.0608365019011406,526,2086,0.0100544616673648,1446,1.97,21.7,10.8,12.0,0
39061023521,101528,0.1903114186851211,289,1256,0.0337972166998011,1182,2.99,23.6,13.0,14.5,0
39061023522,94803,0.1270772238514174,1023,2871,0.0117035110533159,1752,4.46,24.4,12.8,14.4,0
39061023600,78672,0.3848484848484848,330,1961,0.0130111524163568,948,11.69,26.1,14.9,16.0,0
39061023701,70625,0.3366093366093366,407,1411,0.0443820224719101,886,7.44,26.3,15.8,16.5,0
39061023702,78601,0.1692913385826771,254,1311,0.0164233576642335,883,4.78,26.6,12.7,16.2,0
39061023800,49414,0.3360840210052513,1333,2900,0.0544639779386418,806,8.53,24.5,19.8,17.7,0
39061023901,104659,0.1240875912408759,548,1987,0.0345247766043866,1570,6.11,22.0,12.1,12.5,0
39061023902,128500,0.0833333333333333,252,2077,0.0422705314009661,1457,2.12,22.4,11.1,11.8,0
39061024001,82125,0.1771300448430493,892,2624,0.0687898089171974,1240,6.59,23.3,13.7,13.6,0
39061024002,109559,0.4521452145214521,303,1407,0.0318595578673602,3072,3.93,22.2,14.3,12.6,0
39061024100,153414,0.0794117647058823,340,2792,0.0191666666666666,2027,2.96,24.1,10.7,13.2,0
39061024200,127744,0.4629629629629629,324,1276,0.0308914386584289,3501,9.44,21.7,13.6,12.5,0
39061024301,104583,0.1186440677966101,472,1435,0.0275590551181102,1409,10.09,22.0,12.6,13.6,1
39061024303,83710,0.2486842105263157,760,2623,0.0141881240147136,1203,10.83,27.0,13.7,16.4,0
39061024322,168866,0.152027027027027,592,3021,0.0288960237095579,1427,3.09,23.5,11.3,13.1,0
39061024700,70750,0.1123595505617977,178,752,0.0391959798994974,1176,4.56,27.2,14.7,16.8,0
39061024800,136739,0.1645885286783042,401,1689,0.0167364016736401,1295,1.33,24.8,9.7,13.2,0
39061024901,53207,0.1626794258373205,209,508,0.058411214953271,1243,22.55,28.0,23.8,18.4,0
39061025001,106691,0.1830985915492957,355,2669,0.0431011114123068,792,10.96,25.1,12.5,14.3,0
39061025002,112853,0.1034482758620689,145,2545,0.0151233749005041,1186,7.51,25.8,12.7,14.9,0
39061025101,143603,0.0,67,1598,0.029399585921325,1633,0.97,25.2,11.8,14.3,0
39061025102,94297,0.1953232462173315,727,2965,0.035593220338983,1337,5.53,25.9,12.3,15.1,0
39061025103,91488,0.4887700534759358,935,2962,0.0610285006195786,1459,7.71,24.5,14.0,14.1,0
39061025200,46130,0.2198795180722891,996,2213,0.0173215040135192,909,12.88,27.2,17.9,18.5,1
39061025300,65429,0.3808095952023988,667,1442,0.0068259385665529,817,8.9,28.7,18.6,19.7,1
39061025401,46552,0.1125827814569536,453,860,0.0822222222222222,803,16.09,28.5,16.9,19.0,0
39061025402,70675,0.1811023622047244,762,1604,0.0536491058482358,1067,16.52,28.6,13.8,18.1,0
39061025500,47593,0.2203389830508474,1062,2020,0.1064021641118124,811,20.25,28.1,20.8,20.1,1
39061025600,72538,0.276410998552822,691,1448,0.0154756486117432,964,8.62,30.8,14.7,21.5,0
39061025700,36773,0.3110047846889952,418,960,0.068445475638051,603,34.07,29.9,34.9,23.8,1
39061025800,69840,0.2302025782688766,543,2113,0.0267785771382893,733,14.89,25.9,16.5,17.3,0
39061026001,128648,0.0,59,1922,0.0157264957264957,1262,4.13,25.8,13.7,15.2,1
39061026002,108060,0.0536842105263157,950,3417,0.0053886010362694,1100,3.82,27.4,14.2,17.2,0
39061026102,45395,0.1560283687943262,141,1366,0.0232876712328767,946,4.75,28.2,27.8,18.6,0
39061026200,36792,0.1361111111111111,360,852,0.0617420066152149,1073,22.02,32.0,27.5,23.6,1
39061026300,13714,0.4833333333333333,300,513,0.2316784869976359,613,62.18,30.9,50.5,28.1,1
39061026400,35566,0.2397260273972602,876,1340,0.1559497413155949,586,39.76,24.8,22.5,19.9,0
39061026500,80577,0.0982691233947515,1791,2405,0.0367553865652724,1605,18.1,25.7,15.0,17.1,1
39061026600,94625,0.0863309352517985,278,799,0.0547147846332945,1181,13.81,25.6,14.1,15.3,0
39061026700,50063,0.2349624060150376,532,1038,0.0298939247830279,773,47.24,25.0,27.5,21.7,1
39061026800,100489,0.0639269406392694,657,1056,0.0225261464199517,1495,4.26,24.8,9.1,13.7,0
39061026900,17143,0.2493200362647325,1103,1683,0.1463628396143733,521,54.69,26.5,39.7,24.1,1
39061027000,29213,0.2575896964121435,1087,1720,0.0683430045132172,730,64.67,25.0,37.3,22.9,1
39061027100,24500,0.3402439024390244,1640,2588,0.1383482377695949,709,23.79,23.3,39.8,20.9,1
39061027200,21739,0.1601423487544484,562,1092,0.1219226260257913,718,34.51,26.7,31.9,22.5,1
39061027300,161308,0.1627906976744186,43,925,0.0102127659574468,1595,2.7,23.8,10.0,12.6,0
39061027400,46111,0.3245714285714285,875,2148,0.0785276073619632,748,18.78,27.2,26.4,21.2,1
39063000100,67321,0.2968299711815562,347,2009,0.0304723209751142,734,11.56,25.4,22.5,18.1,0
39063000200,83672,0.3290229885057471,696,2682,0.03904,1126,0.69,22.5,14.8,14.2,0
39063000400,69773,0.1584415584415584,770,3102,0.0336297943301834,853,9.74,25.1,18.1,16.9,0
39063000500,38967,0.1191553544494721,1326,2622,0.0284028033935817,810,29.43,27.6,23.4,20.8,0
39063000600,42151,0.2074263764404609,1562,3332,0.0300032970656116,850,14.71,25.2,21.8,18.0,0
39063000700,102143,0.2097457627118644,472,2582,0.0178512396694214,-666666666,5.44,23.1,15.3,14.6,0
39063000800,56829,0.1269393511988716,709,1824,0.0335296782963298,793,12.43,27.2,19.6,19.7,0
39063001000,71815,0.1129032258064516,1054,2971,0.0679824561403508,879,8.54,25.4,16.6,17.6,0
39063001100,69766,0.1393129770992366,524,1886,0.0321557971014492,886,11.38,25.5,19.4,17.8,0
39063001200,79141,0.0549828178694158,291,2596,0.039021164021164,692,6.18,25.1,17.4,17.3,0
39063001300,82019,0.1778350515463917,388,2287,0.0389146733309532,1093,3.12,24.7,17.9,16.9,0
39067975600,54479,0.0670731707317073,328,1710,0.0714711137581894,791,18.19,26.8,24.5,19.0,0
39067975700,55938,0.110576923076923,208,1927,0.0443086325439266,559,10.11,26.6,21.7,18.4,0
39067975800,58310,0.1676646706586826,167,1277,0.0790273556231003,685,8.2,26.3,22.0,17.9,0
39067975900,59432,0.1088435374149659,147,979,0.0137931034482758,678,8.76,25.9,21.9,17.8,0
39067976000,42321,0.3818181818181818,440,1510,0.0,647,12.2,27.4,24.0,19.5,0
39069000100,81111,0.1756756756756756,222,1937,0.0731240428790199,863,4.51,26.1,20.1,18.1,0
39069000200,80478,0.0,223,1537,0.0086867654573326,901,1.09,24.2,16.7,16.2,0
39069000300,64733,0.1639784946236559,372,2289,0.018784972022382,906,6.95,25.0,18.3,17.4,1
39069000400,51696,0.2708074534161491,805,1687,0.0505520046484602,864,15.12,24.3,20.5,17.1,0
39069000500,75588,0.0869565217391304,184,1334,0.0904425914047466,782,8.35,25.2,20.1,17.7,0
39069000600,61742,0.1626297577854671,289,1433,0.0392370572207084,865,11.56,25.0,21.1,17.5,0
39069000700,71628,0.0912863070539419,241,1828,0.0412776412776412,779,11.11,23.9,19.0,16.5,0
39073964900,90410,0.3167701863354037,161,2151,0.0497534737785746,749,8.72,24.9,16.2,16.2,0
39073965000,46979,0.3223140495867768,121,1846,0.1288461538461538,592,10.34,27.3,23.5,19.5,0
39073965100,73725,0.0534351145038167,262,1928,0.0111434108527131,974,7.88,27.3,24.2,19.6,0
39073965200,48860,0.1618398637137989,587,1830,0.0338709677419354,721,14.42,28.3,26.2,20.5,0
39073965300,50714,0.1712328767123287,438,1620,0.030829596412556,762,17.73,28.7,23.3,20.6,0
39073965400,51865,0.14332784184514,607,2002,0.0278481012658227,721,20.82,28.6,25.4,20.9,0
39073965500,66875,0.2794117647058823,204,1643,0.0642895732036736,812,14.07,28.4,25.0,20.5,0
39075976301,86528,0.0498338870431893,301,1259,0.0042260961436872,684,11.76,31.3,26.2,23.9,0
39075976302,90150,0.0969899665551839,299,1628,0.0441129800063471,873,7.75,29.9,26.2,22.5,0
39075976500,70265,0.1845730027548209,363,2264,0.0143960674157303,620,8.0,28.0,23.6,19.8,0
39075976600,60890,0.3291139240506329,237,2109,0.066822429906542,781,10.41,26.9,21.6,18.9,0
39075976700,56101,0.2437745740498034,763,2132,0.0179885527391659,727,11.81,27.8,22.7,19.3,0
39075976801,76775,0.0,272,1307,0.0,642,12.37,31.2,26.3,23.9,0
39075976802,88295,0.0,173,1326,0.0027198549410698,675,14.53,31.6,27.4,24.2,0
39077915400,74886,0.0476190476190476,252,2102,0.0132317562149157,857,7.05,26.3,19.8,18.4,1
39077915500,67053,0.2559109874826147,719,2798,0.0717687074829932,762,8.35,25.9,18.8,17.8,1
39077915600,65810,0.1599462365591397,744,2472,0.0194462755438365,860,10.77,25.6,19.1,17.2,0
